dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
2011-01-27 07:00:00+11:00,-32.951195,151.715443,295.54,294.53,1014,94,5.7,200,,100,overcast clouds,10,0,10
2011-01-27 08:00:00+11:00,-32.951195,151.715443,295.91,294.89,1014,94,2.93,203,,96,overcast clouds,52,0,52
2011-01-27 09:00:00+11:00,-32.951195,151.715443,297.09,294.98,1014,88,0.5,310,,90,overcast clouds,128,0,128
2011-01-27 10:00:00+11:00,-32.951195,151.715443,297.33,295.22,1014,88,0.5,310,,90,overcast clouds,163,0,163
2011-01-27 11:00:00+11:00,-32.951195,151.715443,298.59,295.09,1014,81,0.86,110,,31,scattered clouds,236,0,236
2011-01-27 12:00:00+11:00,-32.951195,151.715443,299.81,294.79,1013,74,3.1,150,,2,sky is clear,415,0,415
2011-01-27 13:00:00+11:00,-32.951195,151.715443,300.35,295.31,1012,74,3.1,150,,3,sky is clear,471,261,723
2011-01-27 14:00:00+11:00,-32.951195,151.715443,301.3,296.0,1011,73,3.5,105,,6,sky is clear,288,638,902
2011-01-27 15:00:00+11:00,-32.951195,151.715443,302.37,296.57,1011,71,1.0,130,,20,haze,326,528,810
2011-01-27 16:00:00+11:00,-32.951195,151.715443,302.35,296.55,1011,71,1.0,130,,20,haze,220,668,761
2011-01-27 17:00:00+11:00,-32.951195,151.715443,300.1,296.56,1010,81,5.3,99,,21,few clouds,106,823,661
2011-01-27 18:00:00+11:00,-32.951195,151.715443,299.24,296.32,1011,84,6.7,120,,6,sky is clear,102,694,452
2011-01-27 19:00:00+11:00,-32.951195,151.715443,298.86,296.15,1012,85,6.7,120,,4,sky is clear,122,257,204
2011-01-27 20:00:00+11:00,-32.951195,151.715443,298.67,296.35,1013,87,4.64,142,,27,scattered clouds,39,51,46
2011-01-27 21:00:00+11:00,-32.951195,151.715443,297.03,296.52,1015,97,5.1,170,,75,broken clouds,0,0,0
2011-01-27 22:00:00+11:00,-32.951195,151.715443,296.91,296.4,1015,97,5.1,170,,68,broken clouds,0,0,0
2011-01-27 23:00:00+11:00,-32.951195,151.715443,296.27,295.42,1015,95,4.85,168,,62,broken clouds,0,0,0
2011-01-28 00:00:00+11:00,-32.951195,151.715443,296.6,295.22,1016,92,6.2,170,,74,broken clouds,0,0,0
2011-01-28 01:00:00+11:00,-32.951195,151.715443,296.57,295.2,1016,92,6.2,170,,71,broken clouds,0,0,0
2011-01-28 02:00:00+11:00,-32.951195,151.715443,296.22,295.03,1016,93,4.6,159,0.13,77,light rain,0,0,0
2011-01-28 03:00:00+11:00,-32.951195,151.715443,296.45,295.95,1016,97,5.4,159,0.32,92,light rain,0,0,0
2011-01-28 04:00:00+11:00,-32.951195,151.715443,296.42,295.92,1016,97,5.93,162,0.68,100,light rain,0,0,0
2011-01-28 05:00:00+11:00,-32.951195,151.715443,295.52,294.33,1016,93,5.99,164,0.26,88,light rain,0,0,0
2011-01-28 06:00:00+11:00,-32.951195,151.715443,295.36,293.46,1016,89,9.3,150,,63,broken clouds,0,0,0
2011-01-28 07:00:00+11:00,-32.951195,151.715443,295.42,292.39,1017,83,9.3,150,,45,scattered clouds,24,0,24
2011-01-28 08:00:00+11:00,-32.951195,151.715443,295.07,291.66,1018,81,6.34,161,,37,scattered clouds,121,170,171
2011-01-28 09:00:00+11:00,-32.951195,151.715443,297.0,290.51,1019,67,5.1,130,,40,haze,204,326,357
2011-01-28 10:00:00+11:00,-32.951195,151.715443,297.05,290.55,1020,67,5.1,130,,40,haze,186,645,603
2011-01-28 11:00:00+11:00,-32.951195,151.715443,296.62,291.28,1019,72,6.17,153,,62,broken clouds,257,621,746
2011-01-28 12:00:00+11:00,-32.951195,151.715443,297.49,290.49,1019,65,7.7,150,,71,broken clouds,318,584,843
2011-01-28 13:00:00+11:00,-32.951195,151.715443,297.99,290.97,1019,65,7.7,150,,74,broken clouds,516,213,718
2011-01-28 14:00:00+11:00,-32.951195,151.715443,296.86,290.84,1019,69,5.32,147,,71,broken clouds,251,0,251
2011-01-28 15:00:00+11:00,-32.951195,151.715443,296.77,290.52,1019,68,4.1,130,,90,overcast clouds,79,0,79
2011-01-28 16:00:00+11:00,-32.951195,151.715443,296.64,290.4,1019,68,4.1,130,,90,overcast clouds,127,0,127
2011-01-28 17:00:00+11:00,-32.951195,151.715443,296.0,290.69,1019,72,5.43,145,,83,broken clouds,266,0,266
2011-01-28 18:00:00+11:00,-32.951195,151.715443,296.34,291.23,1019,73,7.2,150,,84,broken clouds,235,0,235
2011-01-28 19:00:00+11:00,-32.951195,151.715443,296.27,290.95,1020,72,7.2,150,,85,overcast clouds,80,0,80
2011-01-28 20:00:00+11:00,-32.951195,151.715443,295.74,290.0,1020,70,4.95,142,,85,overcast clouds,27,0,27
2011-01-28 21:00:00+11:00,-32.951195,151.715443,294.85,289.14,1021,70,9.8,150,,72,broken clouds,0,0,0
2011-01-28 22:00:00+11:00,-32.951195,151.715443,294.78,289.08,1021,70,9.8,150,,66,broken clouds,0,0,0
2011-01-28 23:00:00+11:00,-32.951195,151.715443,293.87,289.28,1021,75,4.06,133,,81,broken clouds,0,0,0
2011-01-29 00:00:00+11:00,-32.951195,151.715443,293.51,286.95,1021,66,6.2,140,,83,broken clouds,0,0,0
2011-01-29 01:00:00+11:00,-32.951195,151.715443,293.58,287.02,1021,66,6.2,140,,100,overcast clouds,0,0,0
2011-01-29 02:00:00+11:00,-32.951195,151.715443,292.84,288.7,1021,77,3.63,133,,94,overcast clouds,0,0,0
2011-01-29 03:00:00+11:00,-32.951195,151.715443,292.77,284.29,1021,58,7.2,150,,82,broken clouds,0,0,0
2011-01-29 04:00:00+11:00,-32.951195,151.715443,292.58,284.11,1021,58,7.2,150,,81,broken clouds,0,0,0
2011-01-29 05:00:00+11:00,-32.951195,151.715443,291.95,288.04,1021,78,3.56,123,,66,broken clouds,0,0,0
2011-01-29 06:00:00+11:00,-32.951195,151.715443,291.24,287.35,1021,78,6.7,120,,61,broken clouds,0,0,0
2011-01-29 07:00:00+11:00,-32.951195,151.715443,291.99,287.88,1021,77,6.7,120,,41,scattered clouds,22,0,22
2011-01-29 08:00:00+11:00,-32.951195,151.715443,292.52,288.19,1022,76,3.73,99,,47,scattered clouds,127,92,156
2011-01-29 09:00:00+11:00,-32.951195,151.715443,295.78,286.84,1022,57,2.1,130,,40,haze,129,587,409
2011-01-29 10:00:00+11:00,-32.951195,151.715443,295.86,286.91,1022,57,2.1,130,,40,haze,84,900,661
2011-01-29 11:00:00+11:00,-32.951195,151.715443,295.48,288.1,1022,63,4.23,100,,59,broken clouds,91,951,842
2011-01-29 12:00:00+11:00,-32.951195,151.715443,297.72,286.31,1022,49,6.2,110,,58,broken clouds,153,879,941
2011-01-29 13:00:00+11:00,-32.951195,151.715443,297.54,286.15,1022,49,6.2,110,,45,scattered clouds,146,914,1021
2011-01-29 14:00:00+11:00,-32.951195,151.715443,296.91,287.62,1022,56,5.25,97,,12,few clouds,101,994,1056
2011-01-29 15:00:00+11:00,-32.951195,151.715443,298.44,286.97,1021,49,1.0,130,,20,few clouds,187,827,944
2011-01-29 16:00:00+11:00,-32.951195,151.715443,298.3,286.84,1021,49,1.0,130,,20,few clouds,173,809,830
2011-01-29 17:00:00+11:00,-32.951195,151.715443,296.57,287.3,1020,56,4.77,97,,0,sky is clear,87,921,705
2011-01-29 18:00:00+11:00,-32.951195,151.715443,296.75,287.74,1020,57,4.55,98,,0,sky is clear,73,853,495
2011-01-29 19:00:00+11:00,-32.951195,151.715443,296.64,288.17,1021,59,4.2,98,,0,sky is clear,57,700,267
2011-01-29 20:00:00+11:00,-32.951195,151.715443,296.38,288.19,1021,60,3.76,89,,0,sky is clear,25,284,63
2011-01-29 21:00:00+11:00,-32.951195,151.715443,294.2,287.13,1022,64,6.2,70,,0,sky is clear,0,0,0
2011-01-29 22:00:00+11:00,-32.951195,151.715443,293.46,286.43,1022,64,6.2,70,,0,sky is clear,0,0,0
2011-01-29 23:00:00+11:00,-32.951195,151.715443,292.73,288.79,1022,78,3.31,53,,0,sky is clear,0,0,0
2011-01-30 00:00:00+11:00,-32.951195,151.715443,291.89,286.31,1023,70,3.6,40,,0,sky is clear,0,0,0
2011-01-30 01:00:00+11:00,-32.951195,151.715443,291.69,286.12,1022,70,3.6,40,,0,sky is clear,0,0,0
2011-01-30 02:00:00+11:00,-32.951195,151.715443,291.68,289.11,1021,85,2.67,32,,0,sky is clear,0,0,0
2011-01-30 03:00:00+11:00,-32.951195,151.715443,290.03,285.37,1021,74,3.6,10,,0,sky is clear,0,0,0
2011-01-30 04:00:00+11:00,-32.951195,151.715443,290.14,285.48,1020,74,3.6,10,,0,sky is clear,0,0,0
2011-01-30 05:00:00+11:00,-32.951195,151.715443,290.73,288.36,1020,86,0.76,14,,0,sky is clear,0,0,0
2011-01-30 06:00:00+11:00,-32.951195,151.715443,289.25,286.36,1021,83,4.6,360,,0,sky is clear,0,0,0
2011-01-30 07:00:00+11:00,-32.951195,151.715443,289.48,286.77,1021,84,4.6,360,,0,sky is clear,25,30,28
2011-01-30 08:00:00+11:00,-32.951195,151.715443,290.51,287.78,1021,84,1.71,8,,0,sky is clear,82,434,203
2011-01-30 09:00:00+11:00,-32.951195,151.715443,294.51,288.14,1021,67,1.0,40,,1,sky is clear,63,860,456
2011-01-30 10:00:00+11:00,-32.951195,151.715443,294.51,288.14,1021,67,1.0,40,,1,sky is clear,71,944,674
2011-01-30 11:00:00+11:00,-32.951195,151.715443,297.18,288.41,1020,58,1.61,3,,0,sky is clear,77,992,859
2011-01-30 12:00:00+11:00,-32.951195,151.715443,300.67,287.34,1020,44,5.1,10,,0,sky is clear,137,919,959
2011-01-30 13:00:00+11:00,-32.951195,151.715443,301.12,287.74,1018,44,5.1,10,,0,sky is clear,153,913,1025
2011-01-30 14:00:00+11:00,-32.951195,151.715443,300.9,288.9,1018,48,2.56,69,,0,sky is clear,169,887,1021
2011-01-30 15:00:00+11:00,-32.951195,151.715443,302.14,295.64,1017,68,9.8,80,,0,sky is clear,207,797,934
2011-01-30 16:00:00+11:00,-32.951195,151.715443,302.07,295.57,1016,68,9.8,80,,0,sky is clear,85,980,881
2011-01-30 17:00:00+11:00,-32.951195,151.715443,301.17,291.86,1015,57,4.49,80,,0,sky is clear,76,942,707
2011-01-30 18:00:00+11:00,-32.951195,151.715443,300.28,291.85,1015,60,8.7,70,,0,sky is clear,68,860,493
2011-01-30 19:00:00+11:00,-32.951195,151.715443,299.98,292.35,1016,63,8.7,70,,0,sky is clear,54,705,264
2011-01-30 20:00:00+11:00,-32.951195,151.715443,299.73,292.36,1016,64,4.79,53,,0,sky is clear,23,286,61
2011-01-30 21:00:00+11:00,-32.951195,151.715443,297.0,293.34,1017,80,5.1,50,,0,sky is clear,0,0,0
2011-01-30 22:00:00+11:00,-32.951195,151.715443,296.84,293.19,1016,80,5.1,50,,0,sky is clear,0,0,0
2011-01-30 23:00:00+11:00,-32.951195,151.715443,295.14,292.5,1017,85,3.56,31,,0,sky is clear,0,0,0
2011-01-31 00:00:00+11:00,-32.951195,151.715443,294.72,291.9,1017,84,3.1,10,,0,sky is clear,0,0,0
2011-01-31 01:00:00+11:00,-32.951195,151.715443,294.41,291.6,1016,84,3.1,10,,0,sky is clear,0,0,0
2011-01-31 02:00:00+11:00,-32.951195,151.715443,293.68,292.51,1016,93,2.49,28,,0,sky is clear,0,0,0
2011-01-31 03:00:00+11:00,-32.951195,151.715443,293.14,291.45,1015,90,4.1,50,,0,sky is clear,0,0,0
2011-01-31 04:00:00+11:00,-32.951195,151.715443,292.8,291.11,1015,90,4.1,50,,0,sky is clear,0,0,0
2011-01-31 05:00:00+11:00,-32.951195,151.715443,292.6,291.78,1015,95,1.75,25,,0,sky is clear,0,0,0
2011-01-31 06:00:00+11:00,-32.951195,151.715443,291.53,291.05,1015,97,3.1,360,,0,sky is clear,0,0,0
2011-01-31 07:00:00+11:00,-32.951195,151.715443,291.53,291.05,1016,97,3.1,360,,0,sky is clear,23,2,23
2011-01-31 08:00:00+11:00,-32.951195,151.715443,292.58,291.59,1016,94,1.29,0,,0,sky is clear,85,359,187
2011-01-31 09:00:00+11:00,-32.951195,151.715443,297.44,291.85,1016,71,1.0,50,,1,sky is clear,68,809,436
2011-01-31 10:00:00+11:00,-32.951195,151.715443,297.76,292.15,1016,71,1.0,50,,1,sky is clear,77,902,651
2011-01-31 11:00:00+11:00,-32.951195,151.715443,300.46,291.75,1015,59,1.59,5,,0,sky is clear,80,956,832
2011-01-31 12:00:00+11:00,-32.951195,151.715443,303.52,297.43,1014,70,5.1,80,,0,sky is clear,127,909,939
2011-01-31 13:00:00+11:00,-32.951195,151.715443,303.49,297.4,1014,70,5.1,80,,0,sky is clear,89,991,1033
2011-01-31 14:00:00+11:00,-32.951195,151.715443,305.08,293.04,1013,49,2.42,79,,0,sky is clear,85,998,1042
2011-01-31 15:00:00+11:00,-32.951195,151.715443,305.49,296.45,1012,59,1.0,130,,1,sky is clear,87,983,982
2011-01-31 16:00:00+11:00,-32.951195,151.715443,305.5,296.46,1011,59,1.0,130,,1,sky is clear,94,936,855
2011-01-31 17:00:00+11:00,-32.951195,151.715443,303.96,293.88,1011,55,4.95,81,,0,sky is clear,79,909,687
2011-01-31 18:00:00+11:00,-32.951195,151.715443,302.64,293.51,1011,58,7.2,70,,0,sky is clear,70,828,479
2011-01-31 19:00:00+11:00,-32.951195,151.715443,302.12,293.84,1011,61,7.2,70,,0,sky is clear,56,672,255
2011-01-31 20:00:00+11:00,-32.951195,151.715443,302.02,294.01,1012,62,4.67,69,,0,sky is clear,23,261,58
2011-01-31 21:00:00+11:00,-32.951195,151.715443,298.66,293.9,1012,75,4.1,70,,0,sky is clear,0,0,0
2011-01-31 22:00:00+11:00,-32.951195,151.715443,298.35,293.6,1012,75,4.1,70,,0,sky is clear,0,0,0
2011-01-31 23:00:00+11:00,-32.951195,151.715443,296.99,293.33,1012,80,4.04,51,,0,sky is clear,0,0,0
2011-02-01 00:00:00+11:00,-32.951195,151.715443,296.23,293.19,1012,83,4.6,50,,0,sky is clear,0,0,0
2011-02-01 01:00:00+11:00,-32.951195,151.715443,296.23,293.19,1012,83,4.6,50,,0,sky is clear,0,0,0
2011-02-01 02:00:00+11:00,-32.951195,151.715443,295.38,293.48,1012,89,3.25,45,,0,sky is clear,0,0,0
2011-02-01 03:00:00+11:00,-32.951195,151.715443,294.63,292.19,1011,86,4.1,30,,0,sky is clear,0,0,0
2011-02-01 04:00:00+11:00,-32.951195,151.715443,294.45,292.01,1011,86,4.1,30,,0,sky is clear,0,0,0
2011-02-01 05:00:00+11:00,-32.951195,151.715443,294.51,293.5,1011,94,2.43,13,,0,sky is clear,0,0,0
2011-02-01 06:00:00+11:00,-32.951195,151.715443,293.41,292.24,1011,93,3.6,360,,0,sky is clear,0,0,0
2011-02-01 07:00:00+11:00,-32.951195,151.715443,293.66,292.49,1012,93,3.6,360,,0,sky is clear,21,0,21
2011-02-01 08:00:00+11:00,-32.951195,151.715443,295.27,293.0,1012,87,3.07,342,,0,sky is clear,95,288,176
2011-02-01 09:00:00+11:00,-32.951195,151.715443,300.02,292.13,1012,62,1.0,310,,1,sky is clear,146,512,380
2011-02-01 10:00:00+11:00,-32.951195,151.715443,300.42,292.51,1012,62,1.0,310,,1,sky is clear,87,872,640
2011-02-01 11:00:00+11:00,-32.951195,151.715443,304.57,290.49,1012,43,5.17,313,,0,sky is clear,88,937,823
2011-02-01 12:00:00+11:00,-32.951195,151.715443,309.97,288.47,1011,28,5.32,314,,0,sky is clear,90,970,956
2011-02-01 13:00:00+11:00,-32.951195,151.715443,310.26,288.72,1010,28,5.24,320,,0,sky is clear,92,986,1030
2011-02-01 14:00:00+11:00,-32.951195,151.715443,307.89,290.62,1009,36,5.23,327,,0,sky is clear,92,989,1040
2011-02-01 15:00:00+11:00,-32.951195,151.715443,310.52,292.93,1008,36,5.1,310,,0,sky is clear,91,981,983
2011-02-01 16:00:00+11:00,-32.951195,151.715443,310.46,292.88,1008,36,5.1,310,,0,sky is clear,88,954,861
2011-02-01 17:00:00+11:00,-32.951195,151.715443,307.59,291.22,1007,38,4.38,345,,0,sky is clear,85,899,685
2011-02-01 18:00:00+11:00,-32.951195,151.715443,312.79,295.37,1007,37,4.28,356,,0,sky is clear,77,803,472
2011-02-01 19:00:00+11:00,-32.951195,151.715443,312.19,295.7,1008,39,4.29,7,,0,sky is clear,60,634,248
2011-02-01 20:00:00+11:00,-32.951195,151.715443,305.1,289.82,1009,40,4.41,8,,0,sky is clear,25,222,54
2011-02-01 21:00:00+11:00,-32.951195,151.715443,301.79,295.54,1009,69,3.6,40,,0,sky is clear,0,0,0
2011-02-01 22:00:00+11:00,-32.951195,151.715443,301.34,295.11,1010,69,3.6,40,,0,sky is clear,0,0,0
2011-02-01 23:00:00+11:00,-32.951195,151.715443,300.92,291.35,1010,56,4.36,336,,0,sky is clear,0,0,0
2011-02-02 00:00:00+11:00,-32.951195,151.715443,300.1,292.46,1011,63,3.6,340,,0,sky is clear,0,0,0
2011-02-02 01:00:00+11:00,-32.951195,151.715443,299.58,291.97,1011,63,3.6,340,,0,sky is clear,0,0,0
2011-02-02 02:00:00+11:00,-32.951195,151.715443,300.07,290.27,1011,55,3.8,312,,0,sky is clear,0,0,0
2011-02-02 03:00:00+11:00,-32.951195,151.715443,297.54,289.28,1011,60,4.6,350,,0,sky is clear,0,0,0
2011-02-02 04:00:00+11:00,-32.951195,151.715443,297.45,289.19,1011,60,4.6,350,,1,sky is clear,0,0,0
2011-02-02 05:00:00+11:00,-32.951195,151.715443,299.86,290.92,1012,58,4.08,300,,6,sky is clear,0,0,0
2011-02-02 06:00:00+11:00,-32.951195,151.715443,297.51,288.72,1013,58,4.6,350,,20,few clouds,0,0,0
2011-02-02 07:00:00+11:00,-32.951195,151.715443,298.28,289.71,1014,59,4.6,350,,32,scattered clouds,19,0,19
2011-02-02 08:00:00+11:00,-32.951195,151.715443,299.8,291.92,1014,62,3.84,301,,22,few clouds,86,290,170
2011-02-02 09:00:00+11:00,-32.951195,151.715443,303.09,293.07,1015,55,0.5,230,,0,sky is clear,73,755,413
2011-02-02 10:00:00+11:00,-32.951195,151.715443,303.17,293.14,1015,55,0.5,230,,0,sky is clear,87,845,621
2011-02-02 11:00:00+11:00,-32.951195,151.715443,303.17,294.56,1015,60,2.31,169,,19,few clouds,94,901,799
2011-02-02 12:00:00+11:00,-32.951195,151.715443,302.95,297.59,1014,73,2.82,136,,12,few clouds,149,843,899
2011-02-02 13:00:00+11:00,-32.951195,151.715443,302.88,297.52,1014,73,3.47,117,,15,few clouds,174,824,958
2011-02-02 14:00:00+11:00,-32.951195,151.715443,303.27,295.71,1013,64,3.8,104,,19,few clouds,157,857,977
2011-02-02 15:00:00+11:00,-32.951195,151.715443,304.0,298.13,1013,71,2.1,130,,11,few clouds,121,901,939
2011-02-02 16:00:00+11:00,-32.951195,151.715443,305.78,297.0,1012,60,2.1,130,,4,sky is clear,116,873,823
2011-02-02 17:00:00+11:00,-32.951195,151.715443,303.19,297.12,1012,70,4.99,82,,12,few clouds,103,833,658
2011-02-02 18:00:00+11:00,-32.951195,151.715443,305.74,299.55,1012,70,4.51,69,,23,few clouds,92,736,453
2011-02-02 19:00:00+11:00,-32.951195,151.715443,305.63,298.45,1012,66,3.95,66,,17,few clouds,70,559,235
2011-02-02 20:00:00+11:00,-32.951195,151.715443,302.74,295.71,1013,66,4.32,52,,16,few clouds,26,179,49
2011-02-02 21:00:00+11:00,-32.951195,151.715443,301.39,294.43,1013,66,4.6,50,,12,few clouds,0,0,0
2011-02-02 22:00:00+11:00,-32.951195,151.715443,301.33,294.38,1013,66,4.6,50,,8,sky is clear,0,0,0
2011-02-02 23:00:00+11:00,-32.951195,151.715443,299.23,294.88,1013,77,3.85,54,,14,few clouds,0,0,0
2011-02-03 00:00:00+11:00,-32.951195,151.715443,298.3,296.36,1013,89,4.6,60,,24,few clouds,0,0,0
2011-02-03 01:00:00+11:00,-32.951195,151.715443,298.21,296.27,1012,89,4.6,60,,46,scattered clouds,0,0,0
2011-02-03 02:00:00+11:00,-32.951195,151.715443,298.16,296.03,1011,88,3.08,28,,95,overcast clouds,0,0,0
2011-02-03 03:00:00+11:00,-32.951195,151.715443,297.45,294.57,1011,84,1.5,20,,100,overcast clouds,0,0,0
2011-02-03 04:00:00+11:00,-32.951195,151.715443,297.41,294.53,1011,84,1.5,20,,100,overcast clouds,0,0,0
2011-02-03 05:00:00+11:00,-32.951195,151.715443,298.55,294.85,1011,80,3.68,347,,100,overcast clouds,0,0,0
2011-02-03 06:00:00+11:00,-32.951195,151.715443,298.05,291.97,1012,69,3.1,340,,99,overcast clouds,0,0,0
2011-02-03 07:00:00+11:00,-32.951195,151.715443,298.51,291.7,1012,66,3.1,340,,100,overcast clouds,16,0,16
2011-02-03 08:00:00+11:00,-32.951195,151.715443,300.2,293.55,1013,67,5.76,324,,99,overcast clouds,34,0,34
2011-02-03 09:00:00+11:00,-32.951195,151.715443,303.88,294.09,1013,56,0.5,310,,75,broken clouds,76,0,76
2011-02-03 10:00:00+11:00,-32.951195,151.715443,304.15,294.35,1013,56,0.5,310,,75,broken clouds,270,137,364
2011-02-03 11:00:00+11:00,-32.951195,151.715443,304.13,295.46,1012,60,7.47,322,,53,broken clouds,293,465,656
2011-02-03 12:00:00+11:00,-32.951195,151.715443,309.49,298.99,1012,55,7.46,318,,46,scattered clouds,475,68,533
2011-02-03 13:00:00+11:00,-32.951195,151.715443,308.34,293.1,1011,41,10.3,320,,32,scattered clouds,393,0,393
2011-02-03 14:00:00+11:00,-32.951195,151.715443,306.88,295.33,1011,51,6.4,314,,17,few clouds,442,263,691
2011-02-03 15:00:00+11:00,-32.951195,151.715443,311.58,292.45,1010,33,6.2,310,,40,scattered clouds,298,569,814
2011-02-03 16:00:00+11:00,-32.951195,151.715443,311.84,292.68,1010,33,6.2,310,,40,scattered clouds,127,840,804
2011-02-03 17:00:00+11:00,-32.951195,151.715443,307.45,295.2,1009,49,3.7,249,,87,overcast clouds,98,827,650
2011-02-03 18:00:00+11:00,-32.951195,151.715443,305.57,292.81,1010,47,9.8,140,0.57,61,light rain,201,83,248
2011-02-03 19:00:00+11:00,-32.951195,151.715443,303.54,292.27,1011,51,9.8,140,0.16,44,light rain,85,0,85
2011-02-03 20:00:00+11:00,-32.951195,151.715443,303.0,294.12,1013,59,5.84,161,,35,scattered clouds,29,0,29
2011-02-03 21:00:00+11:00,-32.951195,151.715443,297.94,295.82,1015,88,9.8,200,,23,few clouds,0,0,0
2011-02-03 22:00:00+11:00,-32.951195,151.715443,297.96,295.84,1015,88,9.8,200,,15,few clouds,0,0,0
2011-02-03 23:00:00+11:00,-32.951195,151.715443,297.2,295.27,1015,89,4.06,169,,9,sky is clear,0,0,0
2011-02-04 00:00:00+11:00,-32.951195,151.715443,297.68,296.47,1016,93,4.6,210,,27,scattered clouds,0,0,0
2011-02-04 01:00:00+11:00,-32.951195,151.715443,297.86,296.65,1016,93,4.6,210,,46,scattered clouds,0,0,0
2011-02-04 02:00:00+11:00,-32.951195,151.715443,296.5,295.13,1016,92,1.71,230,,90,overcast clouds,0,0,0
2011-02-04 03:00:00+11:00,-32.951195,151.715443,297.46,295.71,1015,90,3.6,200,,94,overcast clouds,0,0,0
2011-02-04 04:00:00+11:00,-32.951195,151.715443,297.58,295.83,1015,90,3.6,200,,97,overcast clouds,0,0,0
2011-02-04 05:00:00+11:00,-32.951195,151.715443,296.17,294.98,1015,93,1.45,258,,98,overcast clouds,0,0,0
2011-02-04 06:00:00+11:00,-32.951195,151.715443,296.2,294.83,1015,92,3.6,210,,96,overcast clouds,0,0,0
2011-02-04 07:00:00+11:00,-32.951195,151.715443,296.34,294.97,1015,92,3.6,210,,84,broken clouds,14,105,24
2011-02-04 08:00:00+11:00,-32.951195,151.715443,296.02,294.29,1016,90,0.8,261,,86,overcast clouds,63,492,182
2011-02-04 09:00:00+11:00,-32.951195,151.715443,299.99,294.74,1015,73,0.0,0,,40,haze,222,146,282
2011-02-04 10:00:00+11:00,-32.951195,151.715443,300.26,295.0,1016,73,0.0,0,,40,haze,357,8,362
2011-02-04 11:00:00+11:00,-32.951195,151.715443,299.94,295.14,1015,75,1.62,75,,21,few clouds,383,230,566
2011-02-04 12:00:00+11:00,-32.951195,151.715443,300.88,297.32,1014,81,4.1,90,,30,scattered clouds,345,455,750
2011-02-04 13:00:00+11:00,-32.951195,151.715443,301.31,297.74,1014,81,4.1,90,,30,scattered clouds,234,707,905
2011-02-04 14:00:00+11:00,-32.951195,151.715443,302.29,296.26,1013,70,4.07,86,,29,scattered clouds,223,732,921
2011-02-04 15:00:00+11:00,-32.951195,151.715443,302.75,297.16,1012,72,1.0,130,,37,scattered clouds,255,646,840
2011-02-04 16:00:00+11:00,-32.951195,151.715443,303.38,297.77,1011,72,1.0,130,,42,scattered clouds,183,726,767
2011-02-04 17:00:00+11:00,-32.951195,151.715443,302.52,297.17,1010,73,5.06,78,,36,scattered clouds,95,836,649
2011-02-04 18:00:00+11:00,-32.951195,151.715443,301.15,296.3,1010,75,8.2,70,,25,scattered clouds,81,752,448
2011-02-04 19:00:00+11:00,-32.951195,151.715443,301.13,296.5,1011,76,8.2,70,,20,few clouds,62,581,232
2011-02-04 20:00:00+11:00,-32.951195,151.715443,301.81,297.16,1011,76,4.72,60,,11,few clouds,23,185,47
2011-02-04 21:00:00+11:00,-32.951195,151.715443,299.4,297.25,1011,88,4.6,70,,7,sky is clear,0,0,0
2011-02-04 22:00:00+11:00,-32.951195,151.715443,299.38,297.23,1011,88,4.6,70,,7,sky is clear,0,0,0
2011-02-04 23:00:00+11:00,-32.951195,151.715443,299.54,296.62,1011,84,4.21,41,,12,few clouds,0,0,0
2011-02-05 00:00:00+11:00,-32.951195,151.715443,299.18,295.66,1011,81,3.1,40,,5,sky is clear,0,0,0
2011-02-05 01:00:00+11:00,-32.951195,151.715443,299.32,295.8,1011,81,3.1,40,,4,sky is clear,0,0,0
2011-02-05 02:00:00+11:00,-32.951195,151.715443,298.84,296.51,1010,87,2.99,6,,9,sky is clear,0,0,0
2011-02-05 03:00:00+11:00,-32.951195,151.715443,298.6,294.48,1010,78,2.1,360,,1,sky is clear,0,0,0
2011-02-05 04:00:00+11:00,-32.951195,151.715443,298.44,294.33,1009,78,2.1,360,,2,sky is clear,0,0,0
2011-02-05 05:00:00+11:00,-32.951195,151.715443,298.71,295.21,1009,81,3.65,327,,4,sky is clear,0,0,0
2011-02-05 06:00:00+11:00,-32.951195,151.715443,298.61,293.42,1010,73,4.1,320,,3,sky is clear,0,0,0
2011-02-05 07:00:00+11:00,-32.951195,151.715443,298.61,292.27,1011,68,4.1,320,,2,sky is clear,17,12,19
2011-02-05 08:00:00+11:00,-32.951195,151.715443,299.9,293.74,1012,69,5.02,314,,2,sky is clear,82,328,166
2011-02-05 09:00:00+11:00,-32.951195,151.715443,306.53,293.33,1011,46,1.0,310,,3,sky is clear,151,451,352
2011-02-05 10:00:00+11:00,-32.951195,151.715443,306.96,293.72,1011,46,1.0,310,,9,sky is clear,90,834,613
2011-02-05 11:00:00+11:00,-32.951195,151.715443,306.18,293.02,1011,46,6.39,317,,4,sky is clear,88,914,798
2011-02-05 12:00:00+11:00,-32.951195,151.715443,310.84,289.76,1010,29,10.3,300,,0,sky is clear,95,943,931
2011-02-05 13:00:00+11:00,-32.951195,151.715443,311.01,289.91,1010,29,10.3,300,,0,sky is clear,96,964,1008
2011-02-05 14:00:00+11:00,-32.951195,151.715443,308.33,291.87,1009,38,6.49,332,,0,sky is clear,95,971,1020
