y_true_kw,y_pred_kw
0.0,0.23504884946773558
0.0,0.2321715208701145
0.0,0.2252950912321729
0.0,0.2740400340311829
0.0,0.3356525631539492
0.0,0.42622565311698635
0.0,1.1910192009013174
3.681000073701144,7.447227305387846
16.693000283241272,20.261376175197288
30.51199921369553,33.00053123315036
39.95899918794632,41.677925236881514
42.5400008559227,44.31567744225758
25.41500011205673,41.631211059467134
25.4489995777607,35.96898714815919
23.15899907588959,27.70157362998842
10.220999772548677,14.90559678127337
2.3890000939369203,6.1506553306251694
0.0,2.185926059878087
0.0,0.8503313722563265
0.0,0.356738869492526
0.0,0.27486868517580915
0.0,0.2780151334423404
0.0,0.28136255550125494
0.0,0.2711266729988135
0.0,0.20913781226469808
0.0,0.20736970864766718
0.0,0.19870233703392257
0.0,0.2450026230776237
0.0,0.2967277252648881
0.0,0.3687124189010271
0.0,1.146095875124627
3.6749998961389063,7.627877953349025
16.58299959540367,20.98609960652404
29.825999965667727,34.780560877051634
39.04000100374222,44.819688900531155
44.29700073242188,49.21044857518545
44.86100201845169,48.43432296142268
39.50900178909302,43.59609910678346
29.945999408960343,34.59442266417028
14.926999883651732,18.677070592428155
2.0360000456124543,7.103036475124605
0.0,2.399040377855007
0.0,0.942541143445407
0.0,0.3363355992692216
0.0,0.2452691224352332
0.0,0.2486562249384514
0.0,0.2501850807700757
0.0,0.238488113164922
0.0,0.23088964051955446
0.0,0.2319921764070748
0.0,0.22388515841096224
0.0,0.27399730261519895
0.0,0.3350786605967025
0.0,0.4316555770773532
0.0,1.0858870182146245
1.0220000128075482,6.446755345899092
10.6799997484684,17.68375599340514
16.715000420808792,29.50259464801833
30.85300031900406,37.48939319563561
37.613001136779786,38.92319672900581
38.601998825073245,34.934403421517885
18.77099964618683,27.456257623267994
12.088000336885452,18.584872631268436
13.181000075936318,9.154333293165674
2.156999903619289,3.944507092651218
0.0,1.5099420984796603
0.0,0.5963451692327895
0.0,0.3149868134022446
0.0,0.25868617286766565
0.0,0.2644830357801729
0.0,0.2774996731199426
0.0,0.27059852176048627
0.0,0.20888943058232107
0.0,0.21069046750721981
0.0,0.20207449009411282
0.0,0.24550103401899886
0.0,0.2934218517940742
0.0,0.36629185367336076
0.0,1.0654020815520395
2.8419998922944067,6.716170245129387
16.294000028967858,18.75057842403855
28.90200034976005,32.073266719717886
37.232999134063725,41.91733322950974
30.11600084543228,45.412988945684695
44.4180004620552,43.62816663796415
33.64699930429459,35.9818974246033
24.50500039696693,24.71659512025318
9.108000468611715,11.660280216491914
1.9280000588297843,4.514688076826476
0.0,1.669174737383447
0.0,0.6726214908439542
0.0,0.30238865776488627
0.0,0.2326135065499632
0.0,0.2393977226783212
0.0,0.24985022218299208
0.0,0.24147691504326824
0.0,0.2642670935879043
0.0,0.25743138080852007
0.0,0.23747229228269257
0.0,0.27221038166313866
0.0,0.30709586211723366
0.0,0.3491685568525205
0.0,0.6970823163941938
2.2359999307990077,2.882862428505175
7.416999977827072,8.157871732027068
5.97099980533123,13.557091904851102
18.544000374078752,17.520780382830086
6.456000037193299,19.49022848073174
17.088999678492545,21.074070502329025
32.318999029397965,22.46817100202964
14.085000126957894,20.005212214067914
8.398999769687652,11.624284070833308
0.4330000088177621,5.364149958843605
0.0,2.1021933241710373
0.0,0.8152554460255965
0.0,0.37170879883691066
0.0,0.2917107638776079
0.0,0.28275906694841274
0.0,0.2766307586602221
0.0,0.2613392935983872
0.0,0.22955546004191446
0.0,0.22972213481163065
0.0,0.2213097904700207
0.0,0.25965977694450804
0.0,0.30855444029975965
0.0,0.3841880362338822
0.0,1.0176098751510265
3.176000020205975,5.6862869497993405
15.72999976992607,15.876388441965174
29.41499935626984,26.877414043873024
26.13400059342385,34.93915701458785
40.706999757289886,37.400508495476274
39.93799933671952,35.77454171837635
34.79799819231033,30.49267753420194
14.83299966931343,22.42122288760841
12.50700015604496,11.603466269265924
3.168000040203333,5.021413381742592
0.0,1.9212222910550405
0.0,0.7501022193337408
0.0,0.3421186802852941
0.0,0.2655508013912238
0.0,0.2676115605518664
0.0,0.2712424124126945
0.0,0.26068231546271325
0.0,0.22601633854275952
0.0,0.22433174005975612
0.0,0.21631686404100048
0.0,0.25469179113360846
0.0,0.30202629254202357
0.0,0.37032459993246764
0.0,1.1154650731780396
3.848999910503626,6.569329347378371
17.303000363111497,18.24816471398572
29.85600033998489,30.61038859717194
38.3859985947609,40.06998345557986
31.69499904870987,44.46586997304187
27.534000945091247,44.76453821283027
31.780999026298524,41.141891258133846
19.93099905729294,33.35807399555616
13.805000056624412,18.83857891387204
2.1100000531971457,7.85451869420144
0.0,2.8107235248573565
0.0,1.0821491973155715
0.0,0.37066875168466135
0.0,0.266818917443557
0.0,0.2675272079403184
0.0,0.2649647098024174
0.0,0.2532793299078928
0.0,0.21545535707161217
0.0,0.21445324672831556
0.0,0.2066308109121428
0.0,0.24573481932110114
0.0,0.2927595956479697
0.0,0.36138389255710307
0.0,1.1183002880157584
3.917000125646591,6.713668231773334
15.713000037074089,18.690581034631872
28.198000055551528,31.583521244567322
38.220998589992526,41.59511217392776
44.33099814414978,46.40211779708985
43.5119998383522,46.66849316267272
39.145998492240906,42.65930391765857
29.52500004410744,34.19460940205041
15.2610000115633,18.84301032894023
2.2689998804032805,7.515862155902926
0.0,2.6613551247383445
0.0,1.0451978788609366
0.0,0.35852027523831115
0.0,0.2577624660755958
0.0,0.25963421689360333
0.0,0.25889415270261945
0.0,0.2465635175256568
0.0,0.20973625262612372
0.0,0.20703281258412426
0.0,0.19425396305842457
0.0,0.2350942827609306
0.0,0.27811260426107026
0.0,0.3319743004399454
0.0,0.9135727944100072
4.505999840795994,5.124568517207369
10.50499996125698,14.566356688269368
12.148000058531762,25.29312117296942
34.100999902486805,34.4563275315383
41.99600118875504,39.94186627610636
34.22299991846085,41.842855297237584
38.175001850128176,39.47582728086268
21.65200094938278,31.952407213683053
6.347000149190426,17.481382022774962
0.4730000051110983,7.0011897670226375
0.0,2.473441810548488
0.0,0.9516747753618842
0.0,0.3399277104395242
0.0,0.24877382318605235
0.0,0.2472326098745563
0.0,0.24605255743684187
0.0,0.23113733409793535
0.0,0.23948062052991154
0.0,0.23415183506752418
0.0,0.22036676908451375
0.0,0.25789485515568106
0.0,0.2989290725775281
0.0,0.3500424967411547
0.0,0.8393835566323885
0.1650000047683716,4.010626099610684
4.6909999239444735,11.510233939207987
10.923999780416487,19.48307366009163
16.795999993681907,26.0375543217514
35.21599875211716,29.683995414473994
20.05100055456161,31.34391969749031
14.889999558925629,32.321932725479954
29.942000317573548,28.828365135927065
12.148000058531762,17.091481807356065
1.99399995803833,7.36537559645796
0.0,2.658953342214145
0.0,1.0054118005451722
0.0,0.37581368754590244
0.0,0.279521439132524
0.0,0.2741593089965178
0.0,0.2675159245955565
0.0,0.25310328932951576
0.0,0.27774970225159623
0.0,0.27923770060894015
0.0,0.26896091874583566
0.0,0.3163245149708975
0.0,0.3823316616157759
0.0,0.48320547223727295
0.0,0.80508615660141
0.0950000032316893,2.81469186835642
3.854000058472157,7.520077906626137
5.680000179708004,11.740509768357688
3.247000067383051,13.42918789487165
3.815999960899353,12.049912934761885
4.003999876081943,10.461586434855711
1.964999998435378,9.769484234874264
3.960999887287617,7.971117838015451
3.101000111401081,4.768882065315291
0.4320000113174319,2.568437360491292
0.0,1.1488370787809863
0.0,0.480929350943885
0.0,0.3383208893973526
0.0,0.3055294100231352
0.0,0.30265305975465284
0.0,0.31042977357178997
0.0,0.3064959137228748
0.0,0.28870210054485895
0.0,0.2856350166762322
0.0,0.2696428363244674
0.0,0.3088286686433183
0.0,0.35933652662229054
0.0,0.4278417239138065
0.0,0.6785334101063619
0.0,2.242687764669316
0.0950000032316893,6.052413385703872
0.5439999881014228,9.328432575430597
2.563999881148338,10.672091300539302
5.35099994301796,10.040009839054134
6.57300016194582,9.638474176215889
7.7769998481869695,10.358290285877791
7.514999797046185,9.44483744745901
2.7469999051094054,5.847916821834916
0.0380000012926757,3.1000320089992397
0.0,1.3693011997643543
0.0,0.5718834755686288
0.0,0.36469245274049394
0.0,0.31679991849422523
0.0,0.30787483076354843
0.0,0.3064601619405368
0.0,0.29681179105413263
0.0,0.20991012621020141
0.0,0.2087159726802226
0.0,0.20077753239894114
0.0,0.23765186877998834
0.0,0.28127467411383117
0.0,0.34503672903546767
0.0,1.1124187136388566
2.946999918669462,7.016568659427914
15.549999577999117,19.47758193607144
30.71299925684929,32.73001473300579
28.88700016260147,43.10882751072301
29.959999309778212,47.88822912265487
47.07999862194061,47.65901708345533
40.37099802970887,43.80186848719793
29.52299947142601,35.59268324285602
10.38700006365776,19.819720033167457
1.9960000172257424,7.8142433341057345
0.0,2.722320600144923
0.0,1.0581010869289689
0.0,0.3589125994421918
0.0,0.25438100486505516
0.0,0.2547126826860638
0.0,0.25136523792730453
0.0,0.23803326283813184
0.0,0.20958076566560646
0.0,0.20788102233486214
0.0,0.19992722222442655
0.0,0.24065439597002322
0.0,0.2882635418105286
0.0,0.355043364408374
0.0,1.1494074914660446
4.239999928027392,7.648905479336111
17.353000302314758,20.988885811822325
31.679000629186632,34.684025651138555
41.257999374866486,44.845433649098055
46.77299903631211,49.32974497197889
46.68899963140488,48.73096265463455
41.77300100803375,44.20592045902816
31.849000011682516,35.30539942920388
16.703000065684318,19.260857841489194
2.8799999898672106,7.425621402094805
0.0,2.5319232270736323
0.0,0.9941638551478402
0.0,0.348368014162535
0.0,0.24944649155905452
0.0,0.2513448345009111
0.0,0.24987050547599707
0.0,0.23776068373155307
0.0,0.2087249480515192
0.0,0.20726543577101392
0.0,0.20001407726675663
0.0,0.24103707438252897
0.0,0.2890891632055817
0.0,0.3586531231208127
0.0,1.1674469424208975
4.30199996560812,7.797060482207133
17.697000212669373,21.289902186333588
31.859000821113582,35.11268401385633
40.93499931573868,45.23263908524077
45.92600092887879,49.77825579550259
45.4139981007576,49.24402382957929
40.17799822330475,44.75003660445025
30.769999146461487,35.849404534961984
16.353000491261483,19.580655048480835
2.8689999210834505,7.505785778352721
0.0,2.537481197378101
0.0,1.0018871039120445
0.0,0.34824067852077994
0.0,0.24923672456992557
0.0,0.25131025591349815
0.0,0.24971184273257008
0.0,0.23763925211347264
0.0,0.20394159581070243
0.0,0.20284653169029968
0.0,0.19538138837389074
0.0,0.23381925855490787
0.0,0.27845839090375935
0.0,0.3442650487469337
0.0,1.129027160885303
4.399000011980534,7.398932555529435
17.74800043821335,20.438657875124665
31.83100101947785,34.07212305908746
40.939000461101536,44.39957726538544
46.26199854850769,49.239597353967255
46.96200180530548,48.978638338955314
41.45200152158737,45.141309640232286
31.503999814987186,36.860553528633936
16.69199999690056,20.42934502339978
2.920999919474125,7.770145424145399
0.0,2.6074682647608096
0.0,1.0258568745007983
0.0,0.3478129245539874
0.0,0.24589978973314444
0.0,0.2470551073595395
0.0,0.24416609400364597
0.0,0.23153152722181197
0.0,0.20199062496030246
0.0,0.2001178237448556
0.0,0.18792156943252883
0.0,0.22721171523576317
0.0,0.2668644653015669
0.0,0.31863875157523747
0.0,0.8793321642478591
2.088000044003129,5.114758525792476
12.759999684095384,14.688997030621026
20.676000821590424,25.491316310737616
17.84200065255165,34.58339587166293
34.04000092148781,39.41406923084876
34.41599972486496,40.02358755651152
29.22700098156929,37.036451570053515
30.303999220132827,29.15911472063852
12.688999893665311,15.057940599656344
2.009000016823411,5.68790394740643
0.0,1.9887480124850625
0.0,0.7854657576066235
0.0,0.3134550606253925
0.0,0.23368783012934966
0.0,0.23500788367945574
0.0,0.23633293009783962
0.0,0.22267869181892502
0.0,0.20224777108765113
0.0,0.203734320330441
0.0,0.19526439003809654
0.0,0.23984099854116514
0.0,0.2900669433016237
0.0,0.36632702693425306
0.0,1.0536715527330192
4.539000047147274,6.883118614215113
17.471999459266662,19.08244238541262
31.81799935102463,32.38137402822863
41.0139993429184,42.058478491454444
45.81999933242798,45.23514651393678
44.96800184726715,42.78516866482175
38.83399952888489,34.768299834339565
14.495000450015068,23.38905631735412
9.13600027024746,10.876709988337023
0.4460000084154308,4.199358328347542
0.0,1.5348958546358589
0.0,0.6165201784073203
0.0,0.2923148350439585
0.0,0.22853526522930406
0.0,0.23593236222436711
0.0,0.24810710759498855
0.0,0.2394311897976583
0.0,0.21505287236322324
0.0,0.21920101847046292
0.0,0.21586401370282282
0.0,0.2666529861945843
0.0,0.3352872369455606
0.0,0.4543032606296367
0.0,1.2324510404651101
4.286000005602837,8.071119978252222
17.74499957919121,21.510136720072904
32.10599965810776,35.02503073696096
41.12999969482422,43.259704595790545
46.881001205444335,43.83929588319422
35.32799795866013,37.965610627492644
23.405999966859817,26.77225858312047
12.070000317692758,15.695679584794753
9.449999806284906,7.0090289884801455
0.0,2.9353847300656115
0.0,1.1408219497310916
0.0,0.4684124727990685
0.0,0.28966017416962403
0.0,0.24343357271038962
0.0,0.25409163500797366
0.0,0.27486248195810997
0.0,0.27202882443433657
0.0,0.2330714253063877
0.0,0.23046500125482727
0.0,0.21564037572397748
0.0,0.25339358766756026
0.0,0.29539128365113626
0.0,0.35369164094520245
0.0,0.7865268494789415
0.2350000063050538,3.8761386386325976
4.568999907970428,10.902360967387603
8.764999817609787,18.411137875229812
19.926999965906145,23.94843380761561
23.15399969816208,25.681421387510852
38.51599884748459,25.03028141879393
36.667001383304594,22.422148280328525
8.867000268697739,16.800501339020574
6.293999864459038,8.742002205523754
0.5419999931007624,3.9189487702725114
0.0,1.5577681500031413
0.0,0.6243172113011984
0.0,0.32896376037579506
0.0,0.2673776482047996
0.0,0.2667056143341637
0.0,0.2705647637636141
0.0,0.2561081767301121
0.0,0.27141676258271913
0.0,0.26963353282572206
0.0,0.25775444267369696
0.0,0.298195331176422
0.0,0.3533450075167613
0.0,0.43351576528638675
0.0,0.8457568554876544
0.8239999942481518,3.615329186186976
4.814000226259232,9.923195684436823
12.448999980092047,16.045590636929628
16.697000401616098,19.57956583830882
19.177000877857207,19.35069603468138
22.45500083565712,17.994634715384265
16.95599959373474,16.455493370191494
13.739999930262568,12.979042057826712
7.215000161826611,7.357676413180782
0.6820000282675028,3.7127445201026275
0.0,1.5587123125160591
0.0,0.6193219647464816
0.0,0.36096193962208356
0.0,0.30755643746058414
0.0,0.30355726346668105
0.0,0.3070467209039008
0.0,0.2979375740162352
0.0,0.24796604400680053
0.0,0.24663115417593479
0.0,0.23819702862291708
0.0,0.2835005509442154
0.0,0.34244534969801843
0.0,0.4295417769833648
0.0,1.008773130595173
2.829000021070242,5.231180404799242
9.735999540686608,14.528643705331909
22.52500033974648,24.01081387227847
24.528999053239826,30.41160410318098
23.897999122142792,31.774923776298877
18.86199900150299,30.04018541556599
13.605999559164047,26.635688810011263
21.654999754428864,20.62163558847688
12.05999950826168,11.222981215701076
0.740999977067113,5.049584371829105
0.0,1.905967974846717
0.0,0.7266549449544933
0.0,0.3427786621958993
0.0,0.2770964280386535
0.0,0.2793102068326185
0.0,0.2863683283323867
0.0,0.2796622374121935
0.0,0.24712612513427115
0.0,0.2422652357008688
0.0,0.22894276664655847
0.0,0.26618597865225496
0.0,0.3098731387595373
0.0,0.36770336513447693
0.0,0.8542982611436841
1.108999955803156,4.243466023780926
8.07999982893467,11.925141441996951
9.234999862313272,19.928304449864722
25.475999093055727,25.932883574490074
20.56499984741211,28.52569514041983
22.96499898314476,29.049075396481772
16.791999875307084,28.45901675042709
21.623000861406325,24.140802568227798
6.293999864459038,14.022685642107781
1.1259999454021454,6.374075362748547
0.0,2.371000481240229
0.0,0.8907287136759923
0.0,0.3746475883093357
0.0,0.28829126185406834
0.0,0.28261819195929744
0.0,0.27887359593021516
0.0,0.2644917043990329
0.0,0.20526209438299667
0.0,0.20383394099098046
0.0,0.19457437747127115
0.0,0.23004287292421288
0.0,0.2702305666507667
0.0,0.32769064228596384
0.0,1.0359221262127656
2.09200003400445,6.243842608891155
12.361999716162682,17.56694469216997
31.40600050926209,30.066729783738488
42.59800103187561,40.547615890054495
47.96600173473358,46.19056794082775
47.72500050783157,47.07815720190202
43.221000726223,44.48794869125777
32.76800024986267,37.147376638762374
18.07200078368187,21.21463995827756
3.6669999161362647,8.403486054254794
0.0,2.9031112365613407
0.0,1.1206492904984942
0.0,0.3629505888188681
0.0,0.25476817416160363
0.0,0.2525394936413125
0.0,0.24766140948551757
0.0,0.23234065546244537
0.0,0.21445151849464705
0.0,0.21696138027259354
0.0,0.2106514899964923
0.0,0.25266086850001607
0.0,0.30521800647486214
0.0,0.3923749550961371
0.0129999995976686,1.0480249812023947
3.6380000849068166,6.496226674724149
18.454999537467955,17.920855938182534
30.68000007748604,30.172233317957854
42.01399812698365,38.62273139753966
32.19500049471855,39.972317300030696
28.578000004291532,35.66127132826701
15.868999518752098,27.010270556103233
5.380000030994416,17.101096369390802
4.6770000231266025,7.861220290018535
4.158000068813562,3.2529475873736575
0.0,1.267531990550251
0.0,0.5141259002839004
0.0,0.29458504342985936
0.0,0.24239281326581547
0.0,0.2495542577710081
0.0,0.2640278247863114
0.0,0.2564384433908115
0.0,0.2058277807699037
0.0,0.20331416612864397
0.0,0.1953217261674664
0.0,0.2370732967384086
0.0,0.28597771959228135
0.0,0.35388347013733873
0.0129999995976686,1.143084247659512
5.334000210165978,7.782364114693918
19.06399933099747,21.17744342528011
33.30700053930283,34.836072180226445
43.30299955844879,45.01222605144729
47.33799855470657,49.70228312400362
48.43800132513047,49.24891376628125
40.751998264789584,45.21464260720503
23.914999881982805,36.822145084371876
11.90900043129921,20.620181014779877
3.370000112950802,7.997567549100001
0.0129999995976686,2.672449774237105
0.0,1.0334414921081245
0.0,0.35398044264769774
0.0,0.25340708084513724
0.0,0.25348127992117336
0.0,0.2510388256131274
0.0,0.23663030382046663
0.0,0.2097418203911824
0.0,0.20757775522046779
0.0,0.19932548507116754
0.0,0.24114922503175557
0.0,0.2898229624886663
0.0,0.3570799361132567
0.0190000006463378,1.172716080432964
5.6620001605153085,8.042362423429479
19.478000799417497,21.719589329317188
33.83900087833405,35.50599718763747
43.67299869775772,45.70999543880009
48.8290003156662,50.36359459582539
48.99100151538849,49.967243848787305
43.21600134849548,45.78495556116123
27.89800042033196,37.19840081915687
12.214999730587008,20.86422837103545
2.7430000434815884,8.162151464014336
0.0,2.746738280210957
0.0,1.064106457192628
0.0,0.3599380499847221
0.0,0.2560080574880172
0.0,0.25634968180505596
0.0,0.25335127365007254
0.0,0.23949174008932234
0.0,0.2251406794659546
0.0,0.22347001160921837
0.0,0.2173673108547518
0.0,0.26352435325957113
0.0,0.3232489644046056
0.0,0.4108125668609059
0.024999999689171,1.2445312045719132
5.936000053286553,8.403394526997308
20.46899906039238,22.324330801101485
33.85300077915192,35.721257585670806
43.42300105571747,44.66778153553539
48.07899917364121,47.70520679284096
43.30900127649307,45.73283328350504
27.31299928307533,39.698325924212966
13.501999562382698,30.28608421487382
18.44300020933151,16.22596042108745
3.891000126451254,6.631179031259391
0.0,2.316557100564055
0.0,0.8960889806406285
0.0,0.3535102776989407
0.0,0.2649557975173148
0.0,0.26909252534467915
0.0,0.2719910318612715
0.0,0.2620680995514015
0.0,0.20673193144129626
0.0,0.20452685593563968
0.0,0.19781836129529545
0.0,0.23995359045870923
0.0,0.2906027198906519
0.0,0.3622272454516325
0.0129999995976686,1.2156586389137425
6.031000040471554,8.554456693275906
20.588000271320343,22.877187091092413
34.77899891376495,37.02234085889206
45.01799973249435,47.09007063349514
50.05800099849701,51.701272146917724
49.31200100183487,51.281225180285446
46.14700053691864,46.87881488055399
33.56299989938736,37.9288192858049
19.853999602794648,21.0499746949793
4.95200020223856,8.086922937798139
0.0,2.6751634244834475
0.0,1.0475165544510248
0.0,0.35467129982621615
0.0,0.2523200289079589
0.0,0.2536268692938498
0.0,0.2515462213545961
0.0,0.23839170316976194
0.0,0.2247641772757999
0.0,0.222484196132815
0.0,0.2122173732021238
0.0,0.2499294401568862
0.0,0.29437461246116603
0.0,0.35969748439167554
0.0,0.930716749067274
4.399999784827233,5.551246999327946
15.6609995251894,15.425991087551184
29.4560008263588,25.900389800166426
32.93500082731247,33.55995982378111
25.104999667406084,36.256598116410295
23.473000665903093,34.73105991713403
22.969000128507616,30.255293288253725
16.284000246524812,22.643966504999987
15.33499963402748,11.791975290858796
4.928999778330327,5.011565146245344
0.0,1.8441315901619766
0.0,0.7154208302125661
0.0,0.3382122524007813
0.0,0.2658256927664047
0.0,0.2650997213036778
0.0,0.2675314631780119
0.0,0.25308294605990206
0.0,0.20779974827087247
0.0,0.20521517173966164
0.0,0.19690417198679733
0.0,0.24057743064798465
0.0,0.2917033269282238
0.0,0.36147064945067875
0.0,1.1655010743669039
6.2070001140236855,8.09065015914554
21.157999167442323,21.759551304213833
34.936000735759734,35.51301549998353
43.17099873304368,45.468196636042016
49.58499906778336,50.14913057402535
44.39999941587448,49.9058329166007
32.43000000357628,45.63294016040813
24.706000440120697,36.904725470726156
17.462000703811647,20.679318410029854
4.356999796032905,8.12076658229722
0.0,2.698338019948972
0.0,1.0383070195404904
0.0,0.35547198919553646
0.0,0.2553817606022522
0.0,0.25593471364214504
0.0,0.2545774510200422
0.0,0.24012428067203326
0.0,0.20229011949107467
0.0,0.2013380069528657
0.0,0.1947142786632801
0.0,0.24206077149305086
0.0,0.29791848463237736
0.0,0.3760453312314599
0.0,1.241740158761721
6.254999994039536,8.958643959575996
21.194999492168428,23.805995511111018
35.51599838733673,38.197998186497614
45.72499883174896,48.05405363407368
50.37499933958054,52.34998150651771
50.1670013999939,51.65302533145771
46.3359991979599,46.778392088035666
34.506999080181124,37.33981841875079
19.66099979639053,20.37002791665969
2.22100000038743,7.654512273608484
0.0,2.496196092924189
0.0,0.9784483658960562
0.0,0.3356206633245805
0.0,0.24099806571421478
0.0,0.24546336016102407
0.0,0.24718552367353014
0.0,0.236420366544007
0.0,0.18632189766212523
0.0,0.18732191938666085
0.0,0.179398928021653
0.0,0.2245430153399016
